0.42820817,Nomura
0.4839337,diego
0.4741336,diego
0.50997263,Nomura
0.5499601,diego
0.4734908,Nomura
0.47846755,Nomura
0.46654233,Nomura
0.5104603,Nomura
0.55380875,juan
0.44069633,diego
0.49652952,diego
0.4973176,diego
0.46974024,diego
0.4974461,Nomura
0.55707026,Nomura
0.5347143,Nomura
0.5355659,diego
0.5366473,diego
0.5047749,diego
0.5825205,Nomura
0.5756618,diego
0.5404262,juan
0.5477883,diego
0.4872384,Nomura
0.53571314,diego
0.45974874,juan
0.4915845,Nomura
0.48061112,diego
0.6280417,diego
0.5330428,diego
0.49420646,diego
0.5148377,diego
0.47431266,diego
0.49227765,diego
0.51784426,Nomura
0.5878004,Nomura
0.44906563,Nomura
0.4546705,diego
0.50702125,diego
0.5201628,diego
0.42815048,diego
0.41271156,diego
0.4381759,diego
0.435606,diego
0.49077922,diego
0.48140636,diego
0.44697744,diego
0.4671015,diego
0.528804,diego
0.39608258,diego
0.45694804,diego
0.5292895,diego
0.49340203,diego
0.49439228,Nomura
0.48378587,diego
0.53518265,diego
0.39884153,diego
0.43170667,diego
0.5447301,Nomura
0.49964485,diego
0.501187,diego
0.51888853,diego
0.5159403,diego
0.51368517,Nomura
0.54011035,diego
0.4817631,diego
0.49813113,diego
0.4796298,diego
0.51992285,Nomura
