0.4203596,juan
0.34854546,juan
0.41844004,juan
0.30251926,juan
0.359045,juan
0.42537132,juan
0.43310884,juan
0.3734392,juan
0.37812182,juan
0.3786272,juan
0.4472824,juan
0.37995473,juan
0.41473752,juan
0.3984832,juan
0.41811222,juan
0.44171742,juan
0.4699047,juan
0.5005425,juan
0.49469355,juan
0.36703402,juan
0.3789151,juan
0.30128995,juan
0.393352,juan
0.3972179,juan
0.476835,juan
0.4074942,juan
0.49360588,juan
0.5335839,juan
0.4936678,Nomura
0.45064533,Nomura
0.4911402,Nomura
0.45746887,juan
0.52897847,juan
0.4317117,Nomura
0.37754387,juan
0.41867802,juan
0.56867236,diego
0.4987364,juan
0.44208786,juan
0.4090683,juan
0.35059187,juan
0.37118563,juan
0.31774014,juan
0.37685284,juan
0.36501315,juan
0.3914034,juan
0.34688148,juan
0.50065,juan
0.3966337,juan
0.50194734,juan
0.45396304,juan
0.383374,juan
0.41107365,juan
0.4181554,juan
0.5426288,Nomura
0.5445865,juan
0.52514607,juan
0.42421472,juan
0.34794238,juan
0.37460032,juan
0.4874634,juan
